timestamp,SANDUSDT_2024_5m,MANAUSDT_2024_5m,AXSUSDT_2024_5m
2024-07-26 20:35:00,0.3259,0.338,6.022
2024-07-26 20:40:00,0.3257,0.3376,6.022
2024-07-26 20:45:00,0.3258,0.3378,6.025
2024-07-26 20:50:00,0.3255,0.3382,6.037
2024-07-26 20:55:00,0.3261,0.3385,6.037
2024-07-26 21:00:00,0.3261,0.3383,6.032
2024-07-26 21:05:00,0.3264,0.3387,6.034
2024-07-26 21:10:00,0.3257,0.3385,6.028
2024-07-26 21:15:00,0.3258,0.3387,6.05
2024-07-26 21:20:00,0.327,0.3395,6.068
2024-07-26 21:25:00,0.3272,0.3397,6.072
2024-07-26 21:30:00,0.3277,0.3403,6.068
2024-07-26 21:35:00,0.3265,0.3397,6.058
2024-07-26 21:40:00,0.3273,0.3402,6.063
2024-07-26 21:45:00,0.3274,0.3405,6.074
2024-07-26 21:50:00,0.327,0.3406,6.064
2024-07-26 21:55:00,0.327,0.3401,6.06
2024-07-26 22:00:00,0.3279,0.3409,6.071
2024-07-26 22:05:00,0.3274,0.3407,6.064
2024-07-26 22:10:00,0.3277,0.3409,6.074
2024-07-26 22:15:00,0.3286,0.3416,6.079
2024-07-26 22:20:00,0.3292,0.3421,6.083
2024-07-26 22:25:00,0.3293,0.3421,6.076
2024-07-26 22:30:00,0.3288,0.3415,6.068
2024-07-26 22:35:00,0.3285,0.3416,6.069
2024-07-26 22:40:00,0.3292,0.3423,6.069
2024-07-26 22:45:00,0.3294,0.3422,6.074
2024-07-26 22:50:00,0.3293,0.3419,6.073
2024-07-26 22:55:00,0.3293,0.342,6.075
2024-07-26 23:00:00,0.329,0.3419,6.081
2024-07-26 23:05:00,0.329,0.3418,6.081
2024-07-26 23:10:00,0.3288,0.3418,6.086
2024-07-26 23:15:00,0.3289,0.3416,6.085
2024-07-26 23:20:00,0.3287,0.3418,6.087
2024-07-26 23:25:00,0.3284,0.3417,6.088
2024-07-26 23:30:00,0.3279,0.3414,6.087
2024-07-26 23:35:00,0.3277,0.3411,6.088
2024-07-26 23:40:00,0.3276,0.3411,6.085
2024-07-26 23:45:00,0.3278,0.3415,6.088
2024-07-26 23:50:00,0.3286,0.342,6.087
2024-07-26 23:55:00,0.3288,0.3424,6.085
2024-07-27 00:00:00,0.3283,0.3423,6.078
2024-07-27 00:05:00,0.3286,0.3427,6.084
2024-07-27 00:10:00,0.3289,0.3434,6.085
2024-07-27 00:15:00,0.329,0.3428,6.082
2024-07-27 00:20:00,0.3289,0.3433,6.086
2024-07-27 00:25:00,0.3291,0.3434,6.087
2024-07-27 00:30:00,0.329,0.3438,6.087
2024-07-27 00:35:00,0.3292,0.3434,6.088
2024-07-27 00:40:00,0.329,0.343,6.087
2024-07-27 00:45:00,0.3291,0.3438,6.086
2024-07-27 00:50:00,0.329,0.3438,6.083
2024-07-27 00:55:00,0.3281,0.3431,6.074
2024-07-27 01:00:00,0.3277,0.3428,6.065
2024-07-27 01:05:00,0.327,0.3417,6.051
2024-07-27 01:10:00,0.3267,0.3421,6.044
2024-07-27 01:15:00,0.3272,0.3424,6.047
2024-07-27 01:20:00,0.3273,0.3423,6.042
2024-07-27 01:25:00,0.3276,0.3427,6.041
2024-07-27 01:30:00,0.3272,0.3426,6.036
2024-07-27 01:35:00,0.3269,0.3422,6.034
2024-07-27 01:40:00,0.3269,0.3426,6.034
2024-07-27 01:45:00,0.3278,0.3428,6.045
2024-07-27 01:50:00,0.3282,0.3431,6.04
2024-07-27 01:55:00,0.3275,0.3424,6.031
2024-07-27 02:00:00,0.3271,0.3421,6.031
2024-07-27 02:05:00,0.3269,0.3425,6.031
2024-07-27 02:10:00,0.3269,0.3424,6.041
2024-07-27 02:15:00,0.327,0.3429,6.048
2024-07-27 02:20:00,0.3272,0.3432,6.041
2024-07-27 02:25:00,0.3277,0.3437,6.047
2024-07-27 02:30:00,0.328,0.3444,6.05
2024-07-27 02:35:00,0.3282,0.3439,6.048
2024-07-27 02:40:00,0.3282,0.3442,6.052
2024-07-27 02:45:00,0.3286,0.3441,6.056
2024-07-27 02:50:00,0.3294,0.3455,6.071
2024-07-27 02:55:00,0.3297,0.3455,6.069
2024-07-27 03:00:00,0.3291,0.3451,6.067
2024-07-27 03:05:00,0.3282,0.3445,6.063
2024-07-27 03:10:00,0.3276,0.3432,6.066
2024-07-27 03:15:00,0.3273,0.3438,6.051
2024-07-27 03:20:00,0.3275,0.3443,6.052
2024-07-27 03:25:00,0.3275,0.344,6.052
2024-07-27 03:30:00,0.3274,0.344,6.051
2024-07-27 03:35:00,0.3281,0.3446,6.068
2024-07-27 03:40:00,0.3276,0.3442,6.064
2024-07-27 03:45:00,0.3272,0.3445,6.065
2024-07-27 03:50:00,0.3273,0.3448,6.063
2024-07-27 03:55:00,0.3273,0.3449,6.059
2024-07-27 04:00:00,0.3277,0.3447,6.054
2024-07-27 04:05:00,0.3283,0.3458,6.067
2024-07-27 04:10:00,0.3285,0.3457,6.065
2024-07-27 04:15:00,0.3283,0.3458,6.075
2024-07-27 04:20:00,0.3285,0.3462,6.082
2024-07-27 04:25:00,0.3288,0.346,6.083
2024-07-27 04:30:00,0.3288,0.346,6.08
2024-07-27 04:35:00,0.3288,0.3461,6.078
2024-07-27 04:40:00,0.3289,0.3464,6.081
2024-07-27 04:45:00,0.3291,0.3466,6.083
2024-07-27 04:50:00,0.3296,0.3473,6.085
2024-07-27 04:55:00,0.3302,0.3483,6.089
2024-07-27 05:00:00,0.3308,0.3488,6.095
2024-07-27 05:05:00,0.331,0.349,6.092
2024-07-27 05:10:00,0.3309,0.3491,6.096
2024-07-27 05:15:00,0.3312,0.3494,6.099
2024-07-27 05:20:00,0.331,0.3495,6.109
2024-07-27 05:25:00,0.331,0.3496,6.111
2024-07-27 05:30:00,0.3305,0.3486,6.106
2024-07-27 05:35:00,0.331,0.349,6.111
2024-07-27 05:40:00,0.3308,0.3488,6.11
2024-07-27 05:45:00,0.3305,0.3489,6.107
2024-07-27 05:50:00,0.3305,0.3485,6.103
2024-07-27 05:55:00,0.3305,0.349,6.094
2024-07-27 06:00:00,0.3305,0.3487,6.097
2024-07-27 06:05:00,0.3302,0.3485,6.099
2024-07-27 06:10:00,0.3301,0.3489,6.098
2024-07-27 06:15:00,0.3305,0.3489,6.098
2024-07-27 06:20:00,0.3303,0.3487,6.094
2024-07-27 06:25:00,0.3303,0.3483,6.088
2024-07-27 06:30:00,0.3299,0.3472,6.08
2024-07-27 06:35:00,0.3301,0.3478,6.078
2024-07-27 06:40:00,0.3308,0.3483,6.078
2024-07-27 06:45:00,0.3311,0.3479,6.087
2024-07-27 06:50:00,0.3312,0.3485,6.087
2024-07-27 06:55:00,0.3312,0.3485,6.097
2024-07-27 07:00:00,0.3313,0.3485,6.1
2024-07-27 07:05:00,0.3316,0.3489,6.102
2024-07-27 07:10:00,0.3309,0.3486,6.094
2024-07-27 07:15:00,0.3308,0.3482,6.081
2024-07-27 07:20:00,0.3311,0.3482,6.085
2024-07-27 07:25:00,0.3317,0.3487,6.098
2024-07-27 07:30:00,0.3318,0.3487,6.093
2024-07-27 07:35:00,0.3325,0.3501,6.107
2024-07-27 07:40:00,0.3324,0.3496,6.113
2024-07-27 07:45:00,0.3317,0.3483,6.095
2024-07-27 07:50:00,0.332,0.3481,6.085
2024-07-27 07:55:00,0.3313,0.3465,6.077
2024-07-27 08:00:00,0.3322,0.3486,6.097
2024-07-27 08:05:00,0.3328,0.3493,6.092
2024-07-27 08:10:00,0.3325,0.349,6.093
2024-07-27 08:15:00,0.332,0.3486,6.084
2024-07-27 08:20:00,0.3315,0.3481,6.077
2024-07-27 08:25:00,0.3319,0.348,6.074
2024-07-27 08:30:00,0.3318,0.3477,6.082
2024-07-27 08:35:00,0.3316,0.3473,6.073
2024-07-27 08:40:00,0.3311,0.3467,6.07
2024-07-27 08:45:00,0.3306,0.3463,6.063
2024-07-27 08:50:00,0.331,0.3463,6.064
2024-07-27 08:55:00,0.3315,0.347,6.073
2024-07-27 09:00:00,0.3319,0.3462,6.072
2024-07-27 09:05:00,0.3313,0.3456,6.064
2024-07-27 09:10:00,0.3325,0.3476,6.083
2024-07-27 09:15:00,0.3324,0.3482,6.078
2024-07-27 09:20:00,0.333,0.3489,6.085
2024-07-27 09:25:00,0.3326,0.3481,6.085
2024-07-27 09:30:00,0.332,0.3469,6.08
2024-07-27 09:35:00,0.3324,0.3472,6.079
2024-07-27 09:40:00,0.3322,0.3474,6.078
2024-07-27 09:45:00,0.3323,0.3473,6.073
2024-07-27 09:50:00,0.3326,0.3477,6.089
2024-07-27 09:55:00,0.3328,0.3478,6.088
2024-07-27 10:00:00,0.3327,0.3471,6.08
2024-07-27 10:05:00,0.3325,0.3467,6.074
2024-07-27 10:10:00,0.3331,0.3475,6.081
2024-07-27 10:15:00,0.3325,0.3468,6.072
2024-07-27 10:20:00,0.3318,0.3464,6.066
2024-07-27 10:25:00,0.332,0.3463,6.075
2024-07-27 10:30:00,0.3325,0.3471,6.076
2024-07-27 10:35:00,0.3324,0.3466,6.074
2024-07-27 10:40:00,0.3322,0.3465,6.071
2024-07-27 10:45:00,0.3317,0.3464,6.072
2024-07-27 10:50:00,0.332,0.3475,6.074
2024-07-27 10:55:00,0.3316,0.3469,6.074
2024-07-27 11:00:00,0.3316,0.3465,6.073
2024-07-27 11:05:00,0.3313,0.3459,6.065
2024-07-27 11:10:00,0.3309,0.3455,6.065
2024-07-27 11:15:00,0.3314,0.3462,6.063
2024-07-27 11:20:00,0.3318,0.3462,6.07
2024-07-27 11:25:00,0.3319,0.3463,6.08
2024-07-27 11:30:00,0.332,0.3463,6.089
2024-07-27 11:35:00,0.3323,0.3465,6.094
2024-07-27 11:40:00,0.3321,0.3467,6.088
2024-07-27 11:45:00,0.3323,0.3468,6.087
2024-07-27 11:50:00,0.3324,0.347,6.095
2024-07-27 11:55:00,0.3327,0.3468,6.097
2024-07-27 12:00:00,0.3335,0.3475,6.101
2024-07-27 12:05:00,0.3338,0.3479,6.107
2024-07-27 12:10:00,0.3338,0.3477,6.108
2024-07-27 12:15:00,0.3342,0.3479,6.103
2024-07-27 12:20:00,0.3335,0.348,6.106
2024-07-27 12:25:00,0.3332,0.3474,6.098
2024-07-27 12:30:00,0.3338,0.3479,6.106
2024-07-27 12:35:00,0.3333,0.3472,6.099
2024-07-27 12:40:00,0.3336,0.3475,6.107
2024-07-27 12:45:00,0.334,0.3476,6.108
2024-07-27 12:50:00,0.3339,0.3477,6.101
2024-07-27 12:55:00,0.3335,0.3471,6.097
2024-07-27 13:00:00,0.334,0.3474,6.106
2024-07-27 13:05:00,0.3346,0.3477,6.11
2024-07-27 13:10:00,0.3362,0.3495,6.137
2024-07-27 13:15:00,0.3366,0.3498,6.144
2024-07-27 13:20:00,0.3363,0.3493,6.133
2024-07-27 13:25:00,0.3364,0.3499,6.146
2024-07-27 13:30:00,0.3368,0.3501,6.15
2024-07-27 13:35:00,0.3375,0.3503,6.158
2024-07-27 13:40:00,0.3388,0.3511,6.176
2024-07-27 13:45:00,0.3389,0.3515,6.186
2024-07-27 13:50:00,0.339,0.352,6.207
2024-07-27 13:55:00,0.3391,0.352,6.194
2024-07-27 14:00:00,0.3405,0.3525,6.208
2024-07-27 14:05:00,0.3394,0.3515,6.196
2024-07-27 14:10:00,0.3394,0.3512,6.182
2024-07-27 14:15:00,0.3385,0.3504,6.182
2024-07-27 14:20:00,0.3372,0.3496,6.167
2024-07-27 14:25:00,0.3366,0.3489,6.164
2024-07-27 14:30:00,0.3369,0.3489,6.164
2024-07-27 14:35:00,0.337,0.349,6.167
2024-07-27 14:40:00,0.3363,0.3485,6.153
2024-07-27 14:45:00,0.3349,0.3472,6.14
2024-07-27 14:50:00,0.3341,0.3467,6.136
2024-07-27 14:55:00,0.3347,0.3478,6.157
2024-07-27 15:00:00,0.3356,0.3483,6.146
2024-07-27 15:05:00,0.3335,0.3463,6.118
2024-07-27 15:10:00,0.3345,0.3471,6.119
2024-07-27 15:15:00,0.3362,0.3484,6.145
2024-07-27 15:20:00,0.3369,0.3485,6.147
2024-07-27 15:25:00,0.3353,0.3468,6.122
2024-07-27 15:30:00,0.3339,0.346,6.111
2024-07-27 15:35:00,0.3349,0.346,6.108
2024-07-27 15:40:00,0.3351,0.346,6.098
2024-07-27 15:45:00,0.3356,0.3466,6.098
2024-07-27 15:50:00,0.3358,0.3465,6.101
2024-07-27 15:55:00,0.3368,0.3473,6.109
2024-07-27 16:00:00,0.3375,0.3479,6.123
2024-07-27 16:05:00,0.3362,0.347,6.106
2024-07-27 16:10:00,0.3344,0.3456,6.086
2024-07-27 16:15:00,0.3358,0.3471,6.115
2024-07-27 16:20:00,0.3354,0.3466,6.106
2024-07-27 16:25:00,0.337,0.3478,6.123
2024-07-27 16:30:00,0.3372,0.3481,6.121
2024-07-27 16:35:00,0.337,0.3483,6.134
2024-07-27 16:40:00,0.3396,0.3496,6.152
2024-07-27 16:45:00,0.3383,0.3487,6.122
2024-07-27 16:50:00,0.3379,0.3485,6.131
2024-07-27 16:55:00,0.3364,0.3477,6.114
2024-07-27 17:00:00,0.3364,0.3476,6.117
2024-07-27 17:05:00,0.3362,0.3475,6.116
2024-07-27 17:10:00,0.3362,0.3477,6.12
2024-07-27 17:15:00,0.3364,0.3477,6.115
2024-07-27 17:20:00,0.3373,0.349,6.138
2024-07-27 17:25:00,0.3364,0.348,6.13
2024-07-27 17:30:00,0.3353,0.3467,6.108
2024-07-27 17:35:00,0.3359,0.3474,6.11
2024-07-27 17:40:00,0.3348,0.3466,6.09
2024-07-27 17:45:00,0.3359,0.348,6.111
2024-07-27 17:50:00,0.3366,0.3485,6.118
2024-07-27 17:55:00,0.336,0.3483,6.111
2024-07-27 18:00:00,0.3366,0.349,6.143
2024-07-27 18:05:00,0.3384,0.3496,6.145
2024-07-27 18:10:00,0.3372,0.3485,6.133
2024-07-27 18:15:00,0.338,0.3494,6.15
2024-07-27 18:20:00,0.3377,0.3491,6.143
2024-07-27 18:25:00,0.3382,0.3493,6.133
2024-07-27 18:30:00,0.3371,0.3483,6.131
2024-07-27 18:35:00,0.3366,0.3478,6.121
2024-07-27 18:40:00,0.337,0.3484,6.133
2024-07-27 18:45:00,0.3369,0.3482,6.125
2024-07-27 18:50:00,0.3364,0.3474,6.097
2024-07-27 18:55:00,0.3363,0.3473,6.099
2024-07-27 19:00:00,0.3351,0.3466,6.09
2024-07-27 19:05:00,0.3343,0.346,6.091
2024-07-27 19:10:00,0.3368,0.3484,6.117
2024-07-27 19:15:00,0.3368,0.3479,6.119
2024-07-27 19:20:00,0.337,0.3484,6.119
2024-07-27 19:25:00,0.337,0.3484,6.128
2024-07-27 19:30:00,0.3363,0.3478,6.125
2024-07-27 19:35:00,0.3367,0.3482,6.13
2024-07-27 19:40:00,0.3365,0.3481,6.12
2024-07-27 19:45:00,0.3368,0.3485,6.142
2024-07-27 19:50:00,0.3375,0.3495,6.154
2024-07-27 19:55:00,0.3371,0.3487,6.147
2024-07-27 20:00:00,0.3365,0.3484,6.138
2024-07-27 20:05:00,0.3362,0.3484,6.127
2024-07-27 20:10:00,0.3343,0.3467,6.098
2024-07-27 20:15:00,0.3354,0.3479,6.101
2024-07-27 20:20:00,0.3314,0.3444,6.049
2024-07-27 20:25:00,0.3344,0.347,6.098
2024-07-27 20:30:00,0.3342,0.3465,6.095
2024-07-27 20:35:00,0.3331,0.3452,6.072
2024-07-27 20:40:00,0.3336,0.3456,6.086
2024-07-27 20:45:00,0.3321,0.3444,6.057
2024-07-27 20:50:00,0.3352,0.3476,6.115
2024-07-27 20:55:00,0.3346,0.347,6.106
2024-07-27 21:00:00,0.3352,0.3468,6.119
2024-07-27 21:05:00,0.3385,0.3503,6.17
2024-07-27 21:10:00,0.3399,0.3516,6.187
2024-07-27 21:15:00,0.3388,0.3508,6.162
2024-07-27 21:20:00,0.339,0.3504,6.165
2024-07-27 21:25:00,0.3393,0.3505,6.175
2024-07-27 21:30:00,0.3396,0.351,6.182
2024-07-27 21:35:00,0.3392,0.3505,6.179
2024-07-27 21:40:00,0.3388,0.35,6.183
2024-07-27 21:45:00,0.338,0.3499,6.181
2024-07-27 21:50:00,0.3382,0.3496,6.177
2024-07-27 21:55:00,0.3391,0.3506,6.189
2024-07-27 22:00:00,0.3395,0.3508,6.193
2024-07-27 22:05:00,0.3405,0.3515,6.195
2024-07-27 22:10:00,0.3409,0.352,6.2
2024-07-27 22:15:00,0.34,0.3519,6.198
2024-07-27 22:20:00,0.34,0.3521,6.209
2024-07-27 22:25:00,0.3389,0.351,6.196
2024-07-27 22:30:00,0.3379,0.3506,6.188
2024-07-27 22:35:00,0.3382,0.3507,6.186
2024-07-27 22:40:00,0.3394,0.3514,6.186
2024-07-27 22:45:00,0.3401,0.3517,6.183
2024-07-27 22:50:00,0.3404,0.3518,6.175
2024-07-27 22:55:00,0.34,0.3515,6.176
2024-07-27 23:00:00,0.34,0.3511,6.161
2024-07-27 23:05:00,0.3383,0.3505,6.156
2024-07-27 23:10:00,0.3383,0.3505,6.147
2024-07-27 23:15:00,0.3378,0.3501,6.129
2024-07-27 23:20:00,0.3377,0.3499,6.128
2024-07-27 23:25:00,0.338,0.3503,6.138
2024-07-27 23:30:00,0.3386,0.3502,6.14
2024-07-27 23:35:00,0.3386,0.3503,6.143
2024-07-27 23:40:00,0.3376,0.3497,6.12
2024-07-27 23:45:00,0.3376,0.3494,6.124
2024-07-27 23:50:00,0.3384,0.3498,6.12
2024-07-27 23:55:00,0.3372,0.3488,6.103
2024-07-28 00:00:00,0.3354,0.3467,6.076
2024-07-28 00:05:00,0.3348,0.3465,6.078
2024-07-28 00:10:00,0.3345,0.3459,6.068
2024-07-28 00:15:00,0.335,0.3462,6.07
2024-07-28 00:20:00,0.3358,0.3471,6.085
2024-07-28 00:25:00,0.3363,0.3482,6.102
2024-07-28 00:30:00,0.3363,0.3483,6.095
2024-07-28 00:35:00,0.3364,0.3487,6.105
2024-07-28 00:40:00,0.3369,0.3494,6.11
2024-07-28 00:45:00,0.3351,0.3476,6.079
2024-07-28 00:50:00,0.3357,0.3489,6.094
2024-07-28 00:55:00,0.3366,0.3492,6.109
2024-07-28 01:00:00,0.3365,0.3488,6.111
2024-07-28 01:05:00,0.3369,0.3495,6.118
2024-07-28 01:10:00,0.3369,0.3494,6.122
2024-07-28 01:15:00,0.3355,0.3484,6.1
2024-07-28 01:20:00,0.3365,0.3488,6.114
2024-07-28 01:25:00,0.3368,0.349,6.112
2024-07-28 01:30:00,0.3367,0.3485,6.11
2024-07-28 01:35:00,0.3364,0.3483,6.107
2024-07-28 01:40:00,0.3364,0.3481,6.104
2024-07-28 01:45:00,0.3364,0.3482,6.112
2024-07-28 01:50:00,0.3361,0.3477,6.096
2024-07-28 01:55:00,0.3355,0.3475,6.087
2024-07-28 02:00:00,0.3356,0.3473,6.081
2024-07-28 02:05:00,0.3361,0.3477,6.076
2024-07-28 02:10:00,0.3361,0.3476,6.066
2024-07-28 02:15:00,0.3357,0.3475,6.064
2024-07-28 02:20:00,0.3358,0.3478,6.07
2024-07-28 02:25:00,0.335,0.3468,6.059
2024-07-28 02:30:00,0.3356,0.347,6.063
2024-07-28 02:35:00,0.3356,0.3471,6.063
2024-07-28 02:40:00,0.3353,0.347,6.064
2024-07-28 02:45:00,0.3347,0.3464,6.062
2024-07-28 02:50:00,0.3348,0.3466,6.064
2024-07-28 02:55:00,0.3354,0.3473,6.069
2024-07-28 03:00:00,0.3358,0.3473,6.07
2024-07-28 03:05:00,0.3351,0.3467,6.057
2024-07-28 03:10:00,0.3349,0.3467,6.054
2024-07-28 03:15:00,0.3344,0.3459,6.044
2024-07-28 03:20:00,0.3345,0.3464,6.049
2024-07-28 03:25:00,0.3344,0.3466,6.053
2024-07-28 03:30:00,0.3343,0.3464,6.061
2024-07-28 03:35:00,0.3342,0.3468,6.061
2024-07-28 03:40:00,0.3337,0.3465,6.048
2024-07-28 03:45:00,0.3341,0.3465,6.051
2024-07-28 03:50:00,0.3332,0.3459,6.042
2024-07-28 03:55:00,0.3327,0.3454,6.038
2024-07-28 04:00:00,0.333,0.3455,6.043
2024-07-28 04:05:00,0.3324,0.3448,6.028
2024-07-28 04:10:00,0.3329,0.3449,6.036
2024-07-28 04:15:00,0.3317,0.3437,6.015
2024-07-28 04:20:00,0.3315,0.3437,6.015
2024-07-28 04:25:00,0.3309,0.3433,6.014
2024-07-28 04:30:00,0.3305,0.3436,6.007
2024-07-28 04:35:00,0.3309,0.3434,6.007
2024-07-28 04:40:00,0.3309,0.3435,6.009
2024-07-28 04:45:00,0.3301,0.3429,5.995
2024-07-28 04:50:00,0.3295,0.3426,5.985
2024-07-28 04:55:00,0.3285,0.342,5.97
2024-07-28 05:00:00,0.3279,0.3412,5.953
2024-07-28 05:05:00,0.3271,0.3403,5.939
2024-07-28 05:10:00,0.3285,0.3415,5.952
2024-07-28 05:15:00,0.3278,0.3409,5.947
2024-07-28 05:20:00,0.3275,0.3402,5.956
2024-07-28 05:25:00,0.3289,0.3422,5.975
2024-07-28 05:30:00,0.329,0.3423,5.978
2024-07-28 05:35:00,0.3291,0.3423,5.983
2024-07-28 05:40:00,0.3291,0.3426,5.993
2024-07-28 05:45:00,0.3291,0.3426,5.989
2024-07-28 05:50:00,0.3295,0.3431,5.994
2024-07-28 05:55:00,0.3295,0.3431,6.002
2024-07-28 06:00:00,0.3293,0.3425,6.006
2024-07-28 06:05:00,0.329,0.3418,5.999
2024-07-28 06:10:00,0.3286,0.3418,5.999
2024-07-28 06:15:00,0.3291,0.3422,6.009
2024-07-28 06:20:00,0.3293,0.3425,6.01
2024-07-28 06:25:00,0.3296,0.3427,6.013
2024-07-28 06:30:00,0.3291,0.3424,6.005
2024-07-28 06:35:00,0.3297,0.3428,6.014
2024-07-28 06:40:00,0.3302,0.3431,6.018
2024-07-28 06:45:00,0.3302,0.343,6.019
2024-07-28 06:50:00,0.3299,0.3428,6.009
2024-07-28 06:55:00,0.3298,0.3427,6.011
2024-07-28 07:00:00,0.3302,0.3425,6.014
2024-07-28 07:05:00,0.3299,0.3423,6.005
2024-07-28 07:10:00,0.33,0.3425,6.012
2024-07-28 07:15:00,0.3298,0.3421,5.998
2024-07-28 07:20:00,0.3297,0.3421,5.994
2024-07-28 07:25:00,0.3298,0.3422,5.994
2024-07-28 07:30:00,0.3302,0.3425,5.992
2024-07-28 07:35:00,0.3306,0.3432,6.002
2024-07-28 07:40:00,0.3307,0.3433,6.009
2024-07-28 07:45:00,0.3306,0.3432,6.012
2024-07-28 07:50:00,0.3307,0.3432,6.014
2024-07-28 07:55:00,0.3306,0.3432,6.017
2024-07-28 08:00:00,0.3304,0.3434,6.005
2024-07-28 08:05:00,0.3304,0.3429,5.998
2024-07-28 08:10:00,0.331,0.3435,6.01
2024-07-28 08:15:00,0.3311,0.3434,6.014
2024-07-28 08:20:00,0.3304,0.3429,6.003
2024-07-28 08:25:00,0.3305,0.343,6.001
2024-07-28 08:30:00,0.3312,0.3435,6.012
2024-07-28 08:35:00,0.3304,0.3431,5.995
2024-07-28 08:40:00,0.3307,0.3432,6.001
2024-07-28 08:45:00,0.3308,0.3437,6.006
2024-07-28 08:50:00,0.3312,0.3442,6.008
2024-07-28 08:55:00,0.3313,0.3442,6.011
2024-07-28 09:00:00,0.3317,0.3446,6.02
2024-07-28 09:05:00,0.3316,0.3448,6.014
2024-07-28 09:10:00,0.3317,0.3443,6.016
2024-07-28 09:15:00,0.3326,0.3451,6.025
2024-07-28 09:20:00,0.3324,0.3446,6.024
2024-07-28 09:25:00,0.332,0.3443,6.019
2024-07-28 09:30:00,0.3326,0.3445,6.031
2024-07-28 09:35:00,0.3327,0.3454,6.021
2024-07-28 09:40:00,0.3326,0.3455,6.02
2024-07-28 09:45:00,0.3329,0.3455,6.019
2024-07-28 09:50:00,0.3323,0.3453,6.02
2024-07-28 09:55:00,0.3326,0.3451,6.021
2024-07-28 10:00:00,0.3326,0.3449,6.014
2024-07-28 10:05:00,0.3326,0.3449,6.012
2024-07-28 10:10:00,0.333,0.3451,6.018
2024-07-28 10:15:00,0.3332,0.3452,6.017
2024-07-28 10:20:00,0.333,0.345,6.01
2024-07-28 10:25:00,0.3327,0.3451,6.004
2024-07-28 10:30:00,0.3327,0.3448,6.004
2024-07-28 10:35:00,0.3331,0.3448,6.016
2024-07-28 10:40:00,0.3328,0.3447,6.015
2024-07-28 10:45:00,0.3331,0.3448,6.014
2024-07-28 10:50:00,0.3331,0.3447,6.009
2024-07-28 10:55:00,0.3329,0.3446,6.005
2024-07-28 11:00:00,0.3329,0.3445,6.003
2024-07-28 11:05:00,0.3331,0.3446,6.006
2024-07-28 11:10:00,0.3332,0.3445,6.006
2024-07-28 11:15:00,0.3332,0.3447,6.004
2024-07-28 11:20:00,0.3336,0.3452,6.015
2024-07-28 11:25:00,0.3338,0.345,6.016
2024-07-28 11:30:00,0.3333,0.3445,6.011
2024-07-28 11:35:00,0.3333,0.3444,6.003
2024-07-28 11:40:00,0.3337,0.3448,6.009
2024-07-28 11:45:00,0.3337,0.3448,6.006
2024-07-28 11:50:00,0.3333,0.3445,6.004
2024-07-28 11:55:00,0.3329,0.344,5.992
2024-07-28 12:00:00,0.3328,0.3435,5.982
2024-07-28 12:05:00,0.3325,0.3433,5.978
2024-07-28 12:10:00,0.3327,0.344,5.984
2024-07-28 12:15:00,0.3326,0.3434,5.973
2024-07-28 12:20:00,0.3325,0.3437,5.97
2024-07-28 12:25:00,0.3326,0.3435,5.969
2024-07-28 12:30:00,0.3327,0.3434,5.987
2024-07-28 12:35:00,0.3328,0.3438,5.983
2024-07-28 12:40:00,0.3332,0.3441,5.984
2024-07-28 12:45:00,0.3327,0.3437,5.974
2024-07-28 12:50:00,0.3327,0.3437,5.979
2024-07-28 12:55:00,0.3325,0.3436,5.971
2024-07-28 13:00:00,0.3327,0.3441,5.979
2024-07-28 13:05:00,0.3332,0.3444,5.977
2024-07-28 13:10:00,0.333,0.3441,5.98
2024-07-28 13:15:00,0.3325,0.3436,5.976
2024-07-28 13:20:00,0.3319,0.3434,5.974
2024-07-28 13:25:00,0.3322,0.3433,5.975
2024-07-28 13:30:00,0.3322,0.3438,5.98
2024-07-28 13:35:00,0.3319,0.3433,5.976
2024-07-28 13:40:00,0.3319,0.3433,5.97
2024-07-28 13:45:00,0.3325,0.344,5.986
2024-07-28 13:50:00,0.3323,0.3437,5.979
2024-07-28 13:55:00,0.3319,0.3432,5.976
2024-07-28 14:00:00,0.3313,0.3428,5.969
2024-07-28 14:05:00,0.3305,0.3418,5.943
2024-07-28 14:10:00,0.3307,0.3416,5.946
2024-07-28 14:15:00,0.3296,0.3408,5.933
2024-07-28 14:20:00,0.329,0.3408,5.931
2024-07-28 14:25:00,0.3288,0.3405,5.923
2024-07-28 14:30:00,0.3284,0.3403,5.913
2024-07-28 14:35:00,0.3285,0.3407,5.922
2024-07-28 14:40:00,0.3288,0.341,5.93
2024-07-28 14:45:00,0.329,0.341,5.924
2024-07-28 14:50:00,0.3281,0.3405,5.912
2024-07-28 14:55:00,0.3286,0.3406,5.92
2024-07-28 15:00:00,0.3284,0.3412,5.907
2024-07-28 15:05:00,0.328,0.3404,5.913
2024-07-28 15:10:00,0.3278,0.3409,5.919
2024-07-28 15:15:00,0.3277,0.3409,5.922
2024-07-28 15:20:00,0.3288,0.342,5.94
2024-07-28 15:25:00,0.3285,0.3416,5.934
2024-07-28 15:30:00,0.3286,0.3414,5.929
2024-07-28 15:35:00,0.3283,0.3412,5.925
2024-07-28 15:40:00,0.3292,0.3422,5.941
2024-07-28 15:45:00,0.3291,0.3422,5.952
2024-07-28 15:50:00,0.3284,0.3412,5.937
