Unnamed: 0,Pair,Total return (%),Sharpe ratio,Max drawdown (%),Number of trades,Non-stop loss win rate (%),Mean trade duration/Reversion speed from threshold (mins),Average entry beta,Median Absolute Percent Delta Beta (%),Beta series returns MAD (%),Average S1 trade returns (%),Average S2 trade returns (%)
0,HBARUSDT_2024_5m ~ NEARUSDT_2024_5m,-61.81896691203238,-0.0736110409164235,67.38304985122778,101,60.3960396039604,435.4950495049505,0.0083897948821121,37.85908866936138,0.5722900484568583,1.280310995503578,0.6464141178380565
0,EOSUSDT_2024_5m ~ HBARUSDT_2024_5m,-7.569873955903739,-0.036731965242351,22.658309042434304,110,50.90909090909091,405.09090909090907,4.9792689808495325,23.546137137329268,0.4473025545004949,0.217304819117885,0.1603075628831206
0,ARBUSDT_2024_5m ~ EGLDUSDT_2024_5m,11.781075703374004,0.0309399451391032,21.874116466098577,106,49.056603773584904,448.7264150943397,0.0243692652800586,29.87670873736476,0.405956973899868,-0.1077056859808541,-0.5117542704721023
0,FLOWUSDT_2024_5m ~ MANAUSDT_2024_5m,16.474751411956166,0.09455258646579,11.83923440072203,123,64.22764227642277,402.0731707317073,1.927035832639589,15.444808801734345,0.2751410550327016,-0.0043671934936079,-0.2176129852691512
0,XRPUSDT_2024_5m ~ DOTUSDT_2024_5m,53.74352203714119,0.2192882972475707,11.294638908114475,142,64.7887323943662,333.9788732394366,0.0312544412857563,35.93373822051106,0.4456387945915629,0.0669815009336895,0.0844391216384259
0,DOGEUSDT_2024_5m ~ LTCUSDT_2024_5m,-31.335555050393086,-0.0648844986511182,68.348435898881,137,60.58394160583942,430.6204379562044,0.0015472159968135,26.34813689952852,0.5096407567962924,0.0533881103506423,0.0467519402591389
0,XRPUSDT_2024_5m ~ AAVEUSDT_2024_5m,26.80199377827438,0.0872764379120639,15.487854197526104,138,60.14492753623188,346.7391304347826,0.0022592177521018,28.932770004424405,0.5154865357908989,-0.1081118193430555,0.0923719655159829
0,XRPUSDT_2024_5m ~ XLMUSDT_2024_5m,16.834659648111433,0.125592770933825,6.833673832108886,120,60.83333333333333,303.25,3.857775636686642,15.849606284254648,0.3162128350019944,0.1728622778452646,0.1808630063370887
0,QNTUSDT_2024_5m ~ XLMUSDT_2024_5m,66.7863584782822,0.2730906165046645,7.467634888777787,122,67.21311475409836,344.05737704918033,1012.154475053812,21.111015375393382,0.4510301212013567,0.0280293948869219,0.0852290978747602
0,QNTUSDT_2024_5m ~ XRPUSDT_2024_5m,8.375296110076706,0.0301121744405477,26.761299265250127,132,54.54545454545454,399.50757575757575,163.57037051233942,28.865227009062306,0.5568465416034618,-0.2386563074089167,-0.1256086462124489
0,XRPUSDT_2024_5m ~ ADAUSDT_2024_5m,21.14480417710347,0.1315448640260197,7.320341214730071,124,72.58064516129032,378.75,0.4757948252831301,27.191757137499884,0.4105204762890779,-0.0080749849939037,0.1257672933135172
0,DOGEUSDT_2024_5m ~ BCHUSDT_2024_5m,18.609025262091453,0.0416131781966386,24.648564928385184,132,62.878787878787875,418.7878787878788,0.0002152060808787,32.710714844462025,0.5011810222660396,0.3083599397051556,0.215859429108593
0,LTCUSDT_2024_5m ~ MKRUSDT_2024_5m,11.3923239804881,0.0353371486566457,19.942891845063343,126,68.25396825396825,412.7380952380952,0.0094586608433577,53.74805221381692,0.822250781420264,0.3127995583592987,0.1516249679221418
0,NEXOUSDT_2024_5m ~ BTCUSDT_2024_5m,97.36706816604138,0.3634562827145738,4.881089097105065,136,73.52941176470588,278.0147058823529,2.171809410147444e-05,16.011991140773837,0.447700252237404,0.2454949163928167,0.2139489632808448
0,SHIBUSDT_2024_5m ~ LTCUSDT_2024_5m,2.5196679802956705,0.0038004884683766,48.4756466410259,130,65.38461538461539,391.46153846153845,2.568786358492668e-07,24.35318099089448,0.5035492384261819,0.3164886766431373,0.0632495488737607
0,BCHUSDT_2024_5m ~ MKRUSDT_2024_5m,4.1879823663377875,0.0090215086400058,27.13845174048571,125,68.8,387.0,0.0501261176163684,52.33283553892369,0.8385611214338118,0.0693034346757379,-0.0152502622922273
0,BCHUSDT_2024_5m ~ LTCUSDT_2024_5m,12.843468314518658,0.0695741149520742,12.634406888359065,126,61.904761904761905,392.6587301587302,4.573152696987807,34.560467444916625,0.4962671251527273,0.1065872983771551,0.154210183075036
